DynCount,FuncCount,DecCount,DynFunc,FuncDec,DynDec,Relatedness
1,1,1,1,1,1,1
7,105,81,1,1,1,1
0,3,2,0,1,0,1
2,2,0,1,0,0,1
0,0,6,0,0,0,0
6,317,136,1,1,1,1
404,1458,202,1,1,1,1
0,1,3,0,1,0,1
0,2,0,0,0,0,0
22,92,25,1,1,1,1
0,2,0,0,0,0,0
0,21,12,0,1,0,1
366,464,407,1,1,1,1
62,121,132,1,1,1,1
27,13,1,1,1,1,1
732,743,378,1,1,1,1
0,1,0,0,0,0,0
0,164,36,0,1,0,1
0,1,0,0,0,0,0
1353,1931,871,1,1,1,1
4,2,0,1,0,0,1
0,4,10,0,1,0,1
36,50,22,1,1,1,1
96,811,756,1,1,1,1
0,1,0,0,0,0,0
0,11,0,0,0,0,0
41,61,17,1,1,1,1
0,3,0,0,0,0,0
0,5,0,0,0,0,0
0,11,0,0,0,0,0
0,2,1,0,1,0,1
8,4,0,1,0,0,1
5,63,2,1,1,1,1
1815,1763,1261,1,1,1,1
0,2,0,0,0,0,0
0,0,25,0,0,0,0
1,0,1,0,0,1,1
0,4,0,0,0,0,0
1,8,0,1,0,0,1
1,12,0,1,0,0,1
14,33,12,1,1,1,1
1,6,0,1,0,0,1
0,19,14,0,1,0,1
4,3,0,1,0,0,1
3,12,0,1,0,0,1
0,0,5,0,0,0,0
6,17,3,1,1,1,1
70,255,89,1,1,1,1
0,2,0,0,0,0,0
26,113,16,1,1,1,1
0,24,0,0,0,0,0
0,5,0,0,0,0,0
4,7,45,1,1,1,1
0,0,2,0,0,0,0
6,10,55,1,1,1,1
10,7,6,1,1,1,1
0,37,97,0,1,0,1
0,20,0,0,0,0,0
4,11,16,1,1,1,1
24,208,2,1,1,1,1
9,27,0,1,0,0,1
618,692,559,1,1,1,1
0,9,0,0,0,0,0
55,226,256,1,1,1,1
0,4,0,0,0,0,0
4,72,0,1,0,0,1
35,19,0,1,0,0,1
1,9,1,1,1,1,1
19,92,2,1,1,1,1
14,0,0,0,0,0,0
48,77,39,1,1,1,1
0,48,1,0,1,0,1
0,0,11,0,0,0,0
0,12,0,0,0,0,0
0,7,6,0,1,0,1
0,5,0,0,0,0,0
2,6,25,1,1,1,1
11,191,49,1,1,1,1
31,9,17,1,1,1,1
0,1,0,0,0,0,0
80,526,1425,1,1,1,1
6,1,0,1,0,0,1
6,12,102,1,1,1,1
0,39,0,0,0,0,0
0,4,8,0,1,0,1
0,1,0,0,0,0,0
10,249,163,1,1,1,1
10,8,6,1,1,1,1
0,5,0,0,0,0,0
19,56,3,1,1,1,1
0,1,20,0,1,0,1
0,0,3,0,0,0,0
32,72,0,1,0,0,1
0,2,0,0,0,0,0
0,27,0,0,0,0,0
1,0,10,0,0,1,1
0,2,0,0,0,0,0
0,1,21,0,1,0,1
1,2,3,1,1,1,1
1000,1605,24,1,1,1,1
1,15,0,1,0,0,1
4,16,3,1,1,1,1
0,1,0,0,0,0,0
9,4,0,1,0,0,1
0,2,0,0,0,0,0
0,4,0,0,0,0,0
21,22,0,1,0,0,1
0,9,1,0,1,0,1
0,1,0,0,0,0,0
1,0,5,0,0,1,1
0,1,0,0,0,0,0
6,1,0,1,0,0,1
0,2,0,0,0,0,0
73,262,115,1,1,1,1
2,125,3,1,1,1,1
545,917,275,1,1,1,1
0,10,0,0,0,0,0
179,356,103,1,1,1,1
0,3,0,0,0,0,0
1,21,0,1,0,0,1
0,2,0,0,0,0,0
2,22,10,1,1,1,1
0,2,0,0,0,0,0
0,10,0,0,0,0,0
0,1,0,0,0,0,0
0,7,0,0,0,0,0
42,39,25,1,1,1,1
4,29,6,1,1,1,1
1,4,3,1,1,1,1
54,134,37,1,1,1,1
0,36,0,0,0,0,0
0,1,5,0,1,0,1
5,13,2,1,1,1,1
0,5,0,0,0,0,0
1,52,3,1,1,1,1
11,161,79,1,1,1,1
10,90,65,1,1,1,1
40,116,90,1,1,1,1
4,3,3,1,1,1,1
218,43,169,1,1,1,1
0,3,0,0,0,0,0
34,54,44,1,1,1,1
3,2,0,1,0,0,1
0,0,1,0,0,0,0
52,172,179,1,1,1,1
7,12,18,1,1,1,1
0,16,20,0,1,0,1
2,36,0,1,0,0,1
50,249,69,1,1,1,1
0,9,3,0,1,0,1
0,3,9,0,1,0,1
13,3,2,1,1,1,1
52,193,4,1,1,1,1
0,6,0,0,0,0,0
9,17,0,1,0,0,1
206,3466,1682,1,1,1,1
0,3,0,0,0,0,0
5,392,11,1,1,1,1
0,6,0,0,0,0,0
15,76,0,1,0,0,1
6,2,0,1,0,0,1
0,2,0,0,0,0,0
1295,1170,641,1,1,1,1
0,4,0,0,0,0,0
134,217,72,1,1,1,1
182,466,0,1,0,0,1
0,2,0,0,0,0,0
3,33,1,1,1,1,1
5,17,18,1,1,1,1
0,1,0,0,0,0,0
4,0,0,0,0,0,0
7,2,11,1,1,1,1
0,31,0,0,0,0,0
4,0,0,0,0,0,0
0,0,2,0,0,0,0
5,11,5,1,1,1,1
1,0,0,0,0,0,0
0,5,0,0,0,0,0
3,12,7,1,1,1,1
0,1,0,0,0,0,0
0,3,0,0,0,0,0
307,351,196,1,1,1,1
10,94,38,1,1,1,1
47,5,102,1,1,1,1
1,40,3,1,1,1,1
0,6,4,0,1,0,1
2,6,0,1,0,0,1
29,228,18,1,1,1,1
0,4,0,0,0,0,0
0,7,4,0,1,0,1
0,6,0,0,0,0,0
73,30,0,1,0,0,1
60,185,11,1,1,1,1
0,34,18,0,1,0,1
9,16,0,1,0,0,1
0,51,7,0,1,0,1
0,3,0,0,0,0,0
0,2,0,0,0,0,0
0,7,0,0,0,0,0
0,0,5,0,0,0,0
0,5,0,0,0,0,0
2,60,5,1,1,1,1
46,305,71,1,1,1,1
5,62,0,1,0,0,1
0,11,5,0,1,0,1
0,1,0,0,0,0,0
3,143,2,1,1,1,1
405,426,87,1,1,1,1
0,0,8,0,0,0,0
7,0,5,0,0,1,1
0,9,0,0,0,0,0
527,609,330,1,1,1,1
126,445,93,1,1,1,1
18,26,0,1,0,0,1
158,1956,585,1,1,1,1
2,74,105,1,1,1,1
9,71,107,1,1,1,1
0,36,0,0,0,0,0
0,3,0,0,0,0,0
37,81,2,1,1,1,1
8,11,0,1,0,0,1
2,11,9,1,1,1,1
0,1,0,0,0,0,0
4,0,0,0,0,0,0
0,1,0,0,0,0,0
0,3,0,0,0,0,0
103,286,136,1,1,1,1
3,7,15,1,1,1,1
0,134,9,0,1,0,1
1,0,0,0,0,0,0
0,0,26,0,0,0,0
5,6,3,1,1,1,1
12,800,21,1,1,1,1
23,180,9,1,1,1,1
0,1,0,0,0,0,0
1,0,1,0,0,1,1
168,1323,1015,1,1,1,1
0,1,0,0,0,0,0
0,5,0,0,0,0,0
733,1174,659,1,1,1,1
0,1,0,0,0,0,0
17,28,26,1,1,1,1
3,18,38,1,1,1,1
0,2,0,0,0,0,0
1030,1240,910,1,1,1,1
6,6,2,1,1,1,1
14,30,0,1,0,0,1
1,0,0,0,0,0,0
10,7,6,1,1,1,1
85,142,113,1,1,1,1
0,3,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,37,2,0,1,0,1
53,26,15,1,1,1,1
4,0,0,0,0,0,0
0,2,3,0,1,0,1
147,472,202,1,1,1,1
0,5,0,0,0,0,0
19,2,3,1,1,1,1
1,0,0,0,0,0,0
17,334,13,1,1,1,1
0,2,0,0,0,0,0
386,667,107,1,1,1,1
1,6,5,1,1,1,1
27,31,14,1,1,1,1
0,1,0,0,0,0,0
27,6,19,1,1,1,1
0,2,1,0,1,0,1
19,14,17,1,1,1,1
96,677,354,1,1,1,1
3,76,8,1,1,1,1
40,106,142,1,1,1,1
768,7326,937,1,1,1,1
5,14,4,1,1,1,1
495,1005,812,1,1,1,1
0,3,0,0,0,0,0
1,0,2,0,0,1,1
80,1373,110,1,1,1,1
0,2,0,0,0,0,0
1,14,2,1,1,1,1
309,746,2816,1,1,1,1
141,111,60,1,1,1,1
0,1,0,0,0,0,0
1,1,3,1,1,1,1
0,19,0,0,0,0,0
162,1801,705,1,1,1,1
0,1,0,0,0,0,0
0,24,0,0,0,0,0
770,700,45,1,1,1,1
0,3,0,0,0,0,0
745,488,26,1,1,1,1
213,522,201,1,1,1,1
2,3,0,1,0,0,1
1,4,1,1,1,1,1
0,11,0,0,0,0,0
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,9,0,0,0,0,0
1,2,4,1,1,1,1
1,37,22,1,1,1,1
0,11,0,0,0,0,0
2,1,1,1,1,1,1
239,182,83,1,1,1,1
0,36,1,0,1,0,1
0,109,0,0,0,0,0
6,27,92,1,1,1,1
0,3,0,0,0,0,0
1,7,2,1,1,1,1
113,328,254,1,1,1,1
0,1,4,0,1,0,1
11,57,110,1,1,1,1
6,24,2,1,1,1,1
0,2,0,0,0,0,0
0,5,0,0,0,0,0
0,1,0,0,0,0,0
0,13,0,0,0,0,0
1,37,0,1,0,0,1
0,2,0,0,0,0,0
1,7,1,1,1,1,1
0,0,1,0,0,0,0
10,7,6,1,1,1,1
0,10,0,0,0,0,0
11,18,1,1,1,1,1
0,0,23,0,0,0,0
0,10,6,0,1,0,1
0,0,1,0,0,0,0
1,4,9,1,1,1,1
1,3,0,1,0,0,1
71,440,214,1,1,1,1
5,2,0,1,0,0,1
0,12,0,0,0,0,0
2,0,0,0,0,0,0
2,2,0,1,0,0,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,18,0,0,0,0,0
0,79,19,0,1,0,1
149,571,276,1,1,1,1
0,0,3,0,0,0,0
1,7,0,1,0,0,1
277,208,101,1,1,1,1
10,7,6,1,1,1,1
49,67,20,1,1,1,1
5,23,16,1,1,1,1
30,168,247,1,1,1,1
1,12,0,1,0,0,1
77,297,146,1,1,1,1
0,192,14,0,1,0,1
0,0,2,0,0,0,0
2,6,1,1,1,1,1
12,34,6,1,1,1,1
0,10,5,0,1,0,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,0
1,0,0,0,0,0,0
1,2,0,1,0,0,1
0,1,0,0,0,0,0
0,34,0,0,0,0,0
0,55,0,0,0,0,0
40,9,43,1,1,1,1
6,63,5,1,1,1,1
308,537,278,1,1,1,1
0,3,228,0,1,0,1
7,11,8,1,1,1,1
1,0,1,0,0,1,1
11,147,89,1,1,1,1
5,44,135,1,1,1,1
4,25,0,1,0,0,1
1,14,7,1,1,1,1
6,4,0,1,0,0,1
10,25,42,1,1,1,1
0,1,0,0,0,0,0
310,1762,90,1,1,1,1
0,18,0,0,0,0,0
0,0,3,0,0,0,0
0,2,0,0,0,0,0
0,13,0,0,0,0,0
0,15,0,0,0,0,0
60,218,79,1,1,1,1
68,560,245,1,1,1,1
2,299,9,1,1,1,1
0,3,0,0,0,0,0
22,33,1,1,1,1,1
10,93,17,1,1,1,1
0,7,0,0,0,0,0
1,4,0,1,0,0,1
1,6,2,1,1,1,1
11,31,53,1,1,1,1
0,30,0,0,0,0,0
1,12,18,1,1,1,1
0,3,2,0,1,0,1
20,48,2,1,1,1,1
0,1,0,0,0,0,0
0,26,0,0,0,0,0
6,83,0,1,0,0,1
0,2,0,0,0,0,0
0,2,0,0,0,0,0
2,0,0,0,0,0,0
4,56,1,1,1,1,1
0,13,0,0,0,0,0
55,23,5,1,1,1,1
2,5,12,1,1,1,1
0,5,0,0,0,0,0
0,5,0,0,0,0,0
2,112,14,1,1,1,1
14,51,6,1,1,1,1
24,19,0,1,0,0,1
6,17,3,1,1,1,1
0,0,2,0,0,0,0
0,5,10,0,1,0,1
0,4,0,0,0,0,0
389,242,319,1,1,1,1
0,3,0,0,0,0,0
1,31,27,1,1,1,1
0,6,6,0,1,0,1
21,49,83,1,1,1,1
1,1,0,1,0,0,1
319,451,240,1,1,1,1
6,1,5,1,1,1,1
1,2,12,1,1,1,1
79,376,418,1,1,1,1
0,5,0,0,0,0,0
0,2,3,0,1,0,1
33,4,4,1,1,1,1
3,4,7,1,1,1,1
2,0,0,0,0,0,0
10,28,71,1,1,1,1
7,1,0,1,0,0,1
0,2,0,0,0,0,0
0,7,3,0,1,0,1
0,0,3,0,0,0,0
153,511,103,1,1,1,1
0,1,0,0,0,0,0
14,8,1,1,1,1,1
5,36,13,1,1,1,1
0,9,2,0,1,0,1
15,36,0,1,0,0,1
0,6,0,0,0,0,0
10,22,6,1,1,1,1
2,2,0,1,0,0,1
232,159,391,1,1,1,1
2,12,0,1,0,0,1
0,1,0,0,0,0,0
1,6,0,1,0,0,1
3,2,1,1,1,1,1
0,0,4,0,0,0,0
5,64,0,1,0,0,1
18,64,7,1,1,1,1
0,8,0,0,0,0,0
0,3,0,0,0,0,0
0,1,0,0,0,0,0
0,7,0,0,0,0,0
18,0,4,0,0,1,1
0,2,4,0,1,0,1
1,7,0,1,0,0,1
31,109,125,1,1,1,1
0,5,0,0,0,0,0
0,1,0,0,0,0,0
6,2,0,1,0,0,1
308,1613,79,1,1,1,1
3,27,25,1,1,1,1
1,8,0,1,0,0,1
1,1,14,1,1,1,1
6,70,36,1,1,1,1
0,8,0,0,0,0,0
420,660,392,1,1,1,1
89,1092,777,1,1,1,1
0,2,0,0,0,0,0
0,17,1,0,1,0,1
262,4917,189,1,1,1,1
0,1,0,0,0,0,0
17,23,16,1,1,1,1
1,0,0,0,0,0,0
16,9,3,1,1,1,1
0,2,0,0,0,0,0
26,79,4,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,3,12,0,1,0,1
124,363,146,1,1,1,1
0,13,0,0,0,0,0
361,1305,72,1,1,1,1
1,1,1,1,1,1,1
4,52,104,1,1,1,1
2,0,0,0,0,0,0
0,7,4,0,1,0,1
0,9,0,0,0,0,0
7,9,2,1,1,1,1
0,1,0,0,0,0,0
0,0,1,0,0,0,0
1,2,0,1,0,0,1
0,0,4,0,0,0,0
0,4,4,0,1,0,1
0,5,0,0,0,0,0
0,37,2,0,1,0,1
12,18,14,1,1,1,1
0,2,0,0,0,0,0
9,12,0,1,0,0,1
0,19,0,0,0,0,0
0,0,3,0,0,0,0
0,1,0,0,0,0,0
15,13,3,1,1,1,1
9,72,5,1,1,1,1
3,13,3,1,1,1,1
3,3,11,1,1,1,1
2,1,0,1,0,0,1
77,470,103,1,1,1,1
3,5,0,1,0,0,1
4,5,1,1,1,1,1
8,0,0,0,0,0,0
4,67,426,1,1,1,1
0,4,0,0,0,0,0
0,1,0,0,0,0,0
10,7,6,1,1,1,1
1,17,4,1,1,1,1
0,0,1,0,0,0,0
5,22,0,1,0,0,1
11,1,1,1,1,1,1
0,1,0,0,0,0,0
2,9,0,1,0,0,1
2,7,5,1,1,1,1
5,5,0,1,0,0,1
0,3,0,0,0,0,0
1,3,0,1,0,0,1
0,4,0,0,0,0,0
9,7,2,1,1,1,1
0,4,0,0,0,0,0
1,0,0,0,0,0,0
0,12,0,0,0,0,0
0,2,0,0,0,0,0
0,2,0,0,0,0,0
0,10,3,0,1,0,1
19,10,74,1,1,1,1
2,3,11,1,1,1,1
20,60,14,1,1,1,1
5,18,0,1,0,0,1
0,1,0,0,0,0,0
13,1,3,1,1,1,1
0,5,0,0,0,0,0
0,1,0,0,0,0,0
56,88,8,1,1,1,1
104,73,23,1,1,1,1
0,167,47,0,1,0,1
0,0,1,0,0,0,0
6,2,0,1,0,0,1
4,18,0,1,0,0,1
1,0,0,0,0,0,0
2,68,25,1,1,1,1
0,16,0,0,0,0,0
32,48,44,1,1,1,1
0,2,2,0,1,0,1
0,5,28,0,1,0,1
5,39,3,1,1,1,1
0,11,0,0,0,0,0
2,0,0,0,0,0,0
1,7,4,1,1,1,1
18,40,7,1,1,1,1
11,567,27,1,1,1,1
2,0,0,0,0,0,0
12,0,0,0,0,0,0
463,549,408,1,1,1,1
21,17,0,1,0,0,1
0,1,0,0,0,0,0
0,0,17,0,0,0,0
0,1,0,0,0,0,0
99,104,9,1,1,1,1
19,231,118,1,1,1,1
0,8,2,0,1,0,1
0,15,0,0,0,0,0
0,3,0,0,0,0,0
1209,7398,1842,1,1,1,1
2,0,4,0,0,1,1
15,5,4,1,1,1,1
40,45,397,1,1,1,1
13,15,25,1,1,1,1
2,3,0,1,0,0,1
272,414,232,1,1,1,1
0,5,18,0,1,0,1
0,15,0,0,0,0,0
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,2,0,0,0,0,0
0,1,2,0,1,0,1
120,168,183,1,1,1,1
7,7,0,1,0,0,1
0,1,0,0,0,0,0
0,3,0,0,0,0,0
1048,1421,985,1,1,1,1
0,1,0,0,0,0,0
8,37,10,1,1,1,1
0,0,1,0,0,0,0
0,2,7,0,1,0,1
9,10,0,1,0,0,1
14,2,1,1,1,1,1
0,2,0,0,0,0,0
2,2,0,1,0,0,1
0,1,0,0,0,0,0
0,31,0,0,0,0,0
0,2,0,0,0,0,0
0,18,72,0,1,0,1
11,1468,1,1,1,1,1
0,10,0,0,0,0,0
0,10,0,0,0,0,0
1,2,0,1,0,0,1
24,27,25,1,1,1,1
0,10,1,0,1,0,1
0,0,2,0,0,0,0
0,2,2,0,1,0,1
10,6,0,1,0,0,1
0,5,0,0,0,0,0
0,1,0,0,0,0,0
48,5154,61,1,1,1,1
0,0,1,0,0,0,0
0,4,0,0,0,0,0
2,2,0,1,0,0,1
0,6,0,0,0,0,0
0,0,1,0,0,0,0
2,50,17,1,1,1,1
0,3,0,0,0,0,0
0,3,0,0,0,0,0
3,7,5,1,1,1,1
34,160,87,1,1,1,1
2,0,1,0,0,1,1
0,1,0,0,0,0,0
0,5,0,0,0,0,0
35,19,2,1,1,1,1
953,1430,644,1,1,1,1
0,3,0,0,0,0,0
481,5087,1673,1,1,1,1
0,2,0,0,0,0,0
4,5,0,1,0,0,1
1,92,0,1,0,0,1
0,4,0,0,0,0,0
0,1,0,0,0,0,0
11,6,9,1,1,1,1
0,3,1,0,1,0,1
0,3,4,0,1,0,1
11,3,0,1,0,0,1
2,9,7,1,1,1,1
0,3,0,0,0,0,0
0,3,0,0,0,0,0
0,10,0,0,0,0,0
0,7,0,0,0,0,0
0,1,0,0,0,0,0
11,10,29,1,1,1,1
44,192,308,1,1,1,1
30,48,3,1,1,1,1
0,1,0,0,0,0,0
19,28,4,1,1,1,1
0,18,56,0,1,0,1
3,1,0,1,0,0,1
0,5,0,0,0,0,0
0,3,1,0,1,0,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,6,0,0,0,0,0
0,5,0,0,0,0,0
7,22,20,1,1,1,1
0,0,48,0,0,0,0
16,18,3,1,1,1,1
0,0,2,0,0,0,0
0,10,6,0,1,0,1
375,582,212,1,1,1,1
2,3,2,1,1,1,1
1,1,4,1,1,1,1
41,43,6,1,1,1,1
16,191,31,1,1,1,1
0,136,54,0,1,0,1
31,288,86,1,1,1,1
0,6,0,0,0,0,0
1,26,39,1,1,1,1
2,5,3,1,1,1,1
0,21,0,0,0,0,0
0,1,0,0,0,0,0
144,208,79,1,1,1,1
10,17,6,1,1,1,1
0,4,0,0,0,0,0
4,6,0,1,0,0,1
166,108,33,1,1,1,1
1004,1454,434,1,1,1,1
0,8,0,0,0,0,0
4,5,0,1,0,0,1
8,33,3,1,1,1,1
0,10,0,0,0,0,0
0,2,0,0,0,0,0
0,0,2,0,0,0,0
0,14,0,0,0,0,0
0,6,0,0,0,0,0
0,2,2,0,1,0,1
0,2,2,0,1,0,1
0,1,0,0,0,0,0
9,9,23,1,1,1,1
13,70,70,1,1,1,1
0,4,0,0,0,0,0
2,4,1,1,1,1,1
0,1,0,0,0,0,0
4,23,35,1,1,1,1
2,17,92,1,1,1,1
18,55,0,1,0,0,1
0,2,2,0,1,0,1
0,2,0,0,0,0,0
140,260,129,1,1,1,1
0,1,0,0,0,0,0
0,2,0,0,0,0,0
0,3,0,0,0,0,0
0,1,0,0,0,0,0
197,145,75,1,1,1,1
0,2,0,0,0,0,0
0,3,0,0,0,0,0
7,22,8,1,1,1,1
85,154,115,1,1,1,1
0,2,0,0,0,0,0
0,7,0,0,0,0,0
37,36,37,1,1,1,1
8,14,0,1,0,0,1
1,0,0,0,0,0,0
78,93,16,1,1,1,1
1,8,0,1,0,0,1
286,503,275,1,1,1,1
84,74,64,1,1,1,1
0,0,13,0,0,0,0
8,39,17,1,1,1,1
32,82,96,1,1,1,1
0,15,27,0,1,0,1
19,6,6,1,1,1,1
0,29,0,0,0,0,0
0,19,44,0,1,0,1
0,4,1,0,1,0,1
332,349,115,1,1,1,1
40,73,29,1,1,1,1
0,583,0,0,0,0,0
0,5,15,0,1,0,1
45,21,130,1,1,1,1
1,17,0,1,0,0,1
10,7,6,1,1,1,1
4,1,6,1,1,1,1
3,9,4,1,1,1,1
0,8,0,0,0,0,0
13,26,41,1,1,1,1
0,13,7,0,1,0,1
0,16,0,0,0,0,0
20,81,4,1,1,1,1
1,5,0,1,0,0,1
0,2,13,0,1,0,1
3,3,1,1,1,1,1
0,2,0,0,0,0,0
0,6,0,0,0,0,0
0,1,0,0,0,0,0
0,6,0,0,0,0,0
0,1,0,0,0,0,0
0,5,0,0,0,0,0
0,8,0,0,0,0,0
2,2,0,1,0,0,1
0,8,0,0,0,0,0
0,7,14,0,1,0,1
76,41,33,1,1,1,1
2,2,0,1,0,0,1
0,13,0,0,0,0,0
209,206,15,1,1,1,1
7,11,31,1,1,1,1
2,0,0,0,0,0,0
0,5,2,0,1,0,1
0,46,10,0,1,0,1
125,1802,575,1,1,1,1
27,225,159,1,1,1,1
0,8,0,0,0,0,0
8,1,0,1,0,0,1
1,0,0,0,0,0,0
1,10,3,1,1,1,1
0,6,0,0,0,0,0
10,9,13,1,1,1,1
3,1,0,1,0,0,1
0,2,0,0,0,0,0
0,0,5,0,0,0,0
0,1,0,0,0,0,0
0,15,1,0,1,0,1
6,218,1,1,1,1,1
0,18,0,0,0,0,0
9,7,0,1,0,0,1
0,6,1,0,1,0,1
0,1,0,0,0,0,0
1,1,0,1,0,0,1
20,83,12,1,1,1,1
0,0,1,0,0,0,0
0,9,0,0,0,0,0
0,2,0,0,0,0,0
0,2,0,0,0,0,0
0,1,0,0,0,0,0
13,84,76,1,1,1,1
0,12,0,0,0,0,0
19,254,294,1,1,1,1
0,7,0,0,0,0,0
3,60,1,1,1,1,1
3,3,23,1,1,1,1
5,40,25,1,1,1,1
0,30,0,0,0,0,0
0,4,0,0,0,0,0
0,2,0,0,0,0,0
0,2,2,0,1,0,1
0,10,0,0,0,0,0
2,8,33,1,1,1,1
7,52,5,1,1,1,1
1,15,28,1,1,1,1
1,1,0,1,0,0,1
0,7,13,0,1,0,1
1,1,1,1,1,1,1
5,17,4,1,1,1,1
520,636,430,1,1,1,1
0,38,0,0,0,0,0
0,1,0,0,0,0,0
4,23,12,1,1,1,1
0,1,0,0,0,0,0
2,3,0,1,0,0,1
29,44,55,1,1,1,1
0,0,2,0,0,0,0
138,226,236,1,1,1,1
0,2,2,0,1,0,1
0,2,0,0,0,0,0
0,1,0,0,0,0,0
0,7,10,0,1,0,1
0,0,1,0,0,0,0
0,3,0,0,0,0,0
4,136,48,1,1,1,1
0,13,3,0,1,0,1
4,5,1,1,1,1,1
3,1,0,1,0,0,1
86,61,29,1,1,1,1
0,3,1,0,1,0,1
0,2,0,0,0,0,0
0,4,1,0,1,0,1
37,28,20,1,1,1,1
8,33,0,1,0,0,1
0,0,1,0,0,0,0
0,1,0,0,0,0,0
0,1,3,0,1,0,1
1,4,0,1,0,0,1
10,26,6,1,1,1,1
0,2,2,0,1,0,1
1,0,11,0,0,1,1
0,0,1,0,0,0,0
25,28,25,1,1,1,1
1,4,0,1,0,0,1
2,16,9,1,1,1,1
0,5,0,0,0,0,0
0,1,0,0,0,0,0
124,449,93,1,1,1,1
115,374,159,1,1,1,1
0,2,2,0,1,0,1
0,1,4,0,1,0,1
1,0,0,0,0,0,0
0,0,5,0,0,0,0
0,2,0,0,0,0,0
3,10,1,1,1,1,1
3,14,2,1,1,1,1
97,121,24,1,1,1,1
2,0,0,0,0,0,0
2,31,0,1,0,0,1
7,35,31,1,1,1,1
0,1,0,0,0,0,0
35,23,43,1,1,1,1
43,143,1,1,1,1,1
0,7,0,0,0,0,0
7,9,0,1,0,0,1
65,123,37,1,1,1,1
15,24,6,1,1,1,1
37,56,36,1,1,1,1
0,4,4,0,1,0,1
0,4,0,0,0,0,0
0,2,2,0,1,0,1
36,24,3,1,1,1,1
8,16,10,1,1,1,1
0,1,0,0,0,0,0
4,8,1,1,1,1,1
0,1,0,0,0,0,0
5,72,92,1,1,1,1
0,1,2,0,1,0,1
26,65,83,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
0,38,0,0,0,0,0
3,5,36,1,1,1,1
46,57,41,1,1,1,1
1,13,0,1,0,0,1
2,5,12,1,1,1,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
38,115,1,1,1,1,1
0,24,1,0,1,0,1
1,5,0,1,0,0,1
51,100,66,1,1,1,1
2,1,0,1,0,0,1
10,6,0,1,0,0,1
6,1,0,1,0,0,1
1,6,0,1,0,0,1
20,64,123,1,1,1,1
0,5,2,0,1,0,1
1,4,0,1,0,0,1
0,1,0,0,0,0,0
0,1,0,0,0,0,0
220,638,543,1,1,1,1
15,35,6,1,1,1,1
0,2,7,0,1,0,1
2,2,2,1,1,1,1
111,4590,87,1,1,1,1
0,1,0,0,0,0,0
0,11,0,0,0,0,0
18,90,6,1,1,1,1
0,32,0,0,0,0,0
1,38,100,1,1,1,1
1,9,0,1,0,0,1
1,14,3,1,1,1,1
16,11,28,1,1,1,1
3,49,0,1,0,0,1
0,8,0,0,0,0,0
0,9,0,0,0,0,0
108,3779,1533,1,1,1,1
6,0,0,0,0,0,0
0,1,0,0,0,0,0
4,16,3,1,1,1,1
0,7,8,0,1,0,1
1054,1135,1280,1,1,1,1
0,5,0,0,0,0,0
1,0,0,0,0,0,0
1,72,43,1,1,1,1
6,1,0,1,0,0,1
1,0,4,0,0,1,1
0,32,16,0,1,0,1
4,14,12,1,1,1,1
0,5,0,0,0,0,0
0,10,6,0,1,0,1
1,3,2,1,1,1,1
0,16,0,0,0,0,0
9,16,17,1,1,1,1
0,3,0,0,0,0,0
0,16,0,0,0,0,0
15,146,173,1,1,1,1
0,2,2,0,1,0,1
20,111,57,1,1,1,1
0,1,0,0,0,0,0
0,0,1,0,0,0,0
0,1,0,0,0,0,0
0,11,0,0,0,0,0
0,1,0,0,0,0,0
434,610,237,1,1,1,1
0,3,0,0,0,0,0
0,0,3,0,0,0,0
0,1,0,0,0,0,0
1888,2454,802,1,1,1,1
1,0,0,0,0,0,0
0,2,4,0,1,0,1
1,10,0,1,0,0,1
1,3,2,1,1,1,1
5,2,8,1,1,1,1
0,25,0,0,0,0,0
0,5,9,0,1,0,1
2,0,0,0,0,0,0
1,25,0,1,0,0,1
54,199,3,1,1,1,1
418,1542,214,1,1,1,1
0,1,0,0,0,0,0
0,3,0,0,0,0,0
0,2,12,0,1,0,1
391,393,82,1,1,1,1
1,1,0,1,0,0,1
1,27,1,1,1,1,1
0,8,0,0,0,0,0
0,7,0,0,0,0,0
1263,1872,1503,1,1,1,1
11,29,7,1,1,1,1
1,24,0,1,0,0,1
0,2,0,0,0,0,0
19,87,121,1,1,1,1
0,1,0,0,0,0,0
29,217,121,1,1,1,1
0,1,0,0,0,0,0
0,3,0,0,0,0,0
37,80,20,1,1,1,1
69,684,28,1,1,1,1
20,9,13,1,1,1,1
4,5,1,1,1,1,1
2,33,26,1,1,1,1
0,12,1,0,1,0,1
1,49,0,1,0,0,1
0,8,1,0,1,0,1
12,149,19,1,1,1,1
0,11,0,0,0,0,0
6,1,0,1,0,0,1
0,39,8,0,1,0,1
0,2,2,0,1,0,1
0,1,16,0,1,0,1
