"Organization","DynCount","FuncCount","DecCount"
ricmoo,"12","50","20"
ricobl,"5","4","2"
RicostruzioneTrasparente,"1","22","0"
RicterZ,"4","17","3"
RidersDiscountCom,"1","2","3"
ridibooks,"1","4","27"
ridwanmsharif,"17","13","0"
riebl,"1","6","5"
rienafairefr,"19","46","22"
rietveld-codereview,"3","8","11"
riga,"49","79","206"
rigdenlab,"29","228","158"
rigetticomputing,"10","148","69"
riggsd,"1","15","11"
rikai,"7","13","1"
RikoOphorst,"1","1","0"
ringcentral,"4","5","1"
ringo-framework,"22","64","16"
rinsewester,"1","2","0"
riolet,"7","128","46"
rionbr,"3","21","0"
RIOT-OS,"2","11","2"
RipcordSoftware,"18","20","122"
RIPE-NCC,"55","72","105"
riptano,"9","65","19"
riscv,"1","7","2"
RishiRamraj,"1","2","0"
rishirdua,"1","5","0"
RiskSense-Ops,"1","17","0"
Risto-Stevcev,"1","96","0"
ristorantino,"2","5","0"
ritchie46,"8","28","16"
ritstudentgovernment,"2","9","17"
Riverscapes,"4","22","0"
rix0rrr,"12","78","10"
rizar,"87","298","111"
rjagerman,"2","4","3"
rjpower,"8","26","39"
rjw57,"6","16","49"
rjwvandenberg,"3","5","8"
rkhleics,"32","18","17"
rkoschmitzky,"1","5","1"
RKrahl,"2","8","1"
rlaager,"5","15","11"
rlabbe,"2","25","23"
rlane,"1","13","0"
rliang,"1","11","0"
rlisagor,"6","25","18"
rllynch,"1","8","0"
rlpy,"19","95","7"
rm-hull,"27","37","14"
rmackay9,"1","1","14"
rmarkello,"8","6","30"
rmcantin,"1","2","5"
rmcauley,"23","1","12"
rmcgibbo,"7","70","3"
rmit-ir,"2","87","14"
rmkoesterer,"4","29","0"
rmmh,"12","35","0"
rmodrak,"35","2","0"
rmorshea,"22","9","7"
rmrector,"4","56","5"
rmsare,"1","11","1"
rmst,"15","39","10"
rmtew,"2","13","12"
rmvanhees,"2","2","0"
RNAcentral,"5","21","32"
RNAEDITINGPLUS,"29","14","17"
rndusr,"47","176","136"
rnelsonchem,"16","7","1"
rnirmal,"43","42","23"
rnovacek,"2","8","1"
rnwolf,"3","16","1"
RoadRunnr,"1","4","1"
Roastero,"2","2","0"
Rob--,"4","4","3"
ROBAST,"2","1","0"
robbertvanginkel,"14","85","146"
robbielynch,"3","6","7"
robcarver17,"72","199","38"
roberseik,"4","5","0"
robertfoss,"8","16","1"
robertjoosten,"1","17","23"
robertnishihara,"74","601","290"
robertomest,"3","19","1"
RobertoPrevato,"20","21","40"
robertpeteuil,"5","6","0"
robgolding,"7","9","4"
robhowley,"26","101","55"
robhudson,"22","56","0"
robinandeer,"1","78","41"
robince,"2","19","0"
robinchenyu,"17","16","4"
RobinDavid,"3","13","0"
robinedwards,"48","9","25"
robingall2910,"5","3","2"
robinkjoy,"13","13","0"
robintw,"7","9","27"
robmadole,"8","67","47"
robmcmullen,"89","177","185"
robmoggach,"5","10","2"
robnee,"3","4","0"
robocomp,"22","56","1"
RoboCupULaval,"2","89","227"
robofab-developers,"14","9","3"
RoboJackets,"8","328","144"
Roboneet,"1","3","6"
robopoker,"1","15","0"
robotfinance,"1","1","6"
robotframework,"20","116","76"
RobotGame,"3","15","12"
robotic-ultrasound-image-system,"2","10","1"
robotichead,"5","11","0"
RobotLocomotion,"20","31","31"
robotology,"3","3","0"
robotpy,"15","25","7"
RobotsAndPencils,"1","1","0"
robotter,"3","15","5"
RobotWebTools,"1","2","0"
Robpol86,"121","464","167"
RobRuana,"18","32","8"
robwebset,"18","38","166"
rochacbruno,"53","79","14"
rochapps,"6","2","1"
rochefort-lab,"2","19","0"
rock-simulation,"2","42","8"
rockdaboot,"5","1","0"
rockers7414,"10","4","16"
rocket-league-replays,"8","17","9"
Rockhopper-Technologies,"13","1","8"
rockingdingo,"5","58","42"
rocknsm,"4","15","7"
rockstor,"8","28","175"
rocky,"257","256","12"
rockymeza,"3","14","9"
ROCmSoftwarePlatform,"4","5","0"
rodekruis,"1","5","24"
roderickmackenzie,"2","28","0"
rodionovd,"3","42","6"
rodluger,"6","36","1"
RodolpheOrg,"7","3","12"
rodrigoamaral,"2","2","0"
rodrigobraga,"14","3","2"
rodynnz,"10","3","5"
roebius,"2","31","0"
RoelvandenBerg,"2","76","24"
roessland,"24","3","0"
rogerfan,"8","12","16"
roglew,"8","23","14"
ROGUE-JCTD,"8","2","5"
rogueinabox,"3","5","14"
Roguelazer,"4","8","8"
Rohde-Schwarz-Cybersecurity,"1","18","0"
rohitdatta,"2","6","20"
ROHOST,"3","4","16"
rokups,"10","14","5"
rolando,"8","29","13"
rolepoint,"6","24","14"
RoliSoft,"3","2","16"
rollbar,"26","23","1"
romain-li,"12","5","17"
romaintha,"10","5","3"
roman-karpovich,"3","24","1"
roman-kutlak,"34","46","33"
romana,"1","4","14"
romansalin,"11","6","5"
romanvm,"7","11","52"
romanz,"1","41","8"
romyny,"8","19","7"
ronekko,"2","21","0"
ronhanson,"7","6","19"
ronie,"10","34","65"
ronreiter,"4","40","42"
RonsenbergVI,"1","7","9"
roosemberth,"2","1","0"
root-mirror,"119","129","56"
rootio,"25","39","55"
rootpy,"113","107","189"
roots,"6","5","0"
rootulp,"2","146","136"
ropez,"6","3","0"
roramirez,"1","4","0"
rorodata,"7","6","2"
Roromis,"1","13","2"
ros,"10","68","8"
ros-infrastructure,"7","85","2"
ros-planning,"3","14","20"
ROS-PSE,"9","28","45"
ros2,"56","254","193"
rosberglinhares,"2","22","3"
rosedu,"1","1","0"
rosenbrockc,"18","58","47"
rosjat,"12","2","44"
roskakori,"3","15","17"
ross,"5","7","35"
ross-g,"2","1","1"
rossant,"27","90","12"
rossengeorgiev,"3","26","3"
rosshamish,"2","17","5"
rossumai,"15","17","6"
Rostlab,"2","90","31"
Rosuav,"1","3","0"
Rothera,"7","53","6"
rouge8,"5","5","0"
rougeth,"24","11","5"
route360,"5","1","9"
routeflow,"42","76","74"
RouxRC,"3","92","9"
rowinggolfer,"3","6","128"
Royal-Society-of-New-Zealand,"2032","1027","2381"
RoyXiang,"14","7","6"
rpaleari,"1","14","1"
rpalovics,"4","50","0"
rparent,"1","3","6"
rparini,"4","94","10"
rpcope1,"1","10","3"
rpedroso,"4","1","0"
RPGOne,"215","575","90"
RPi-Distro,"23","78","67"
rpm-software-management,"80","232","172"
rpoleski,"19","51","37"
rprichard,"3","4","4"
rpuntaie,"2","14","0"
rqlite,"2","19","3"
rr-,"13","255","114"
rrader,"10","31","17"
rrees,"10","15","4"
rroemhild,"5","3","8"
rrubino,"4","14","0"
rrwick,"3","83","8"
rryanburton,"1","9","10"
RRZE-HPC,"10","52","14"
rs,"10","3","4"
rsaikali,"5","4","11"
rsalmei,"14","36","9"
rscarvalho,"7","6","0"
rschwa6308,"1","6","0"
rsenk330,"1","4","0"
rsennrich,"15","116","14"
rsheftel,"3","38","112"
rshk,"1","13","26"
rsignell-usgs,"8","33","1"
rsinger86,"3","2","1"
rsm-gh,"6","13","0"
rsmith-nl,"9","22","0"
rsmoorthy,"5","2","9"
rsmuc,"1","8","18"
rsnemmen,"1","2","0"
rsocket,"3","8","2"
rspivak,"37","16","10"
rst2pdf,"9","21","11"
rstebbing,"1","33","1"
rstms,"3","8","0"
rstoneback,"12","53","0"
rstudio,"4","3","1"
rtfd,"73","128","125"
rtnpro,"4","5","5"
rtoal,"1","3","2"
rtrox,"2","1","0"
rtrwalker,"12","57","1"
RTS2,"1","29","0"
rtshome,"1","3","2"
rtucker,"2","1","1"
RUB-SysSec,"7","3","1"
ruben2020,"3","21","0"
rubenIzquierdo,"1","16","0"
rubenvereecken,"6","9","29"
RUBi-ZA,"2","11","7"
rubienr,"3","1","0"
rubik,"23","89","33"
rubyruy,"4","19","6"
ruchee,"130","509","146"
RuddockHouse,"7","26","3"
ruddy17,"1","2","0"
RudolfCardinal,"50","105","88"
rueckstiess,"24","55","15"
RueLaLaTech,"24","46","4"
ruipgil,"1","23","6"
RuiShu,"1","19","16"
ruivapps,"2","1","0"
RulersOfAsgard,"19","37","51"
RunasSudo,"28","41","54"
runawayhorse001,"12","19","62"
runefriborg,"3","23","133"
runfalk,"5","4","0"
Runscope,"6","5","0"
runtimejs,"1","30","0"
ruohoruotsi,"3","1","1"
rupor-github,"2","3","0"
ruschelp,"58","124","73"
rushiagr,"1","11","0"
rushter,"8","49","34"
russ-,"1","8","0"
Russell91,"14","12","0"
russss,"3","18","16"
rust-lang,"1","21","2"
Rustem,"5","1","6"
rusty1s,"1","55","129"
rustychris,"11","139","23"
rusucosmin,"2","85","16"
rutgers-apl,"2","126","9"
rutum,"7","128","24"
ruuk,"29","106","76"
rvalles,"1","1","0"
rvrheenen,"9","56","0"
rwatson,"10","87","12"
rwengine,"1","4","0"
rwgdrummer,"8","167","3"
rwightman,"3","53","10"
rwl,"63","1358","40"
rwnobrega,"5","19","2"
rwols,"6","14","26"
rwth-ti,"9","61","3"
ryan-roemer,"5","30","95"
RyanBalfanz,"3","5","0"
ryanbhayward,"3","61","8"
RyanJenkins,"11","22","21"
ryanmark,"5","2","0"
ryanmcgrath,"4","3","1"
ryannjohnson,"32","9","6"
RyanNoelk,"5","17","21"
ryanofsky,"3","41","3"
ryanolson,"2","12","13"
ryanpetrello,"7","8","10"
RyanSquared,"4","8","3"
ryanwang520,"17","93","2"
RydrDojo,"153","132","128"
ryfeus,"1846","4166","3019"
rykerp,"3","7","8"
rykov8,"4","1","2"
rynecarbone,"15","49","0"
ryokbys,"1","78","2"
Ryp,"1","1","0"
rytis,"2","5","0"
Ryu-Dragon-Knight,"2","14","10"
ryumei,"1","1","0"
rzarcone,"2","16","2"
s,"3","4","0"
s-gupta,"3","11","7"
s-leger,"7","30","70"
s-macke,"37","41","6"
s-s-boika,"7","7","14"
s-store,"63","52","13"
s0hvaperuna,"8","44","54"
s0lst1c3,"1","23","92"
s1hofmann,"1","2","25"
s20121035,"260","1030","1271"
s390guy,"1","1","16"
s3ql,"20","49","29"
s3rvac,"5","1","13"
s3tools,"2","10","9"
S4kur4,"3","2","5"
s4w3d0ff,"3","18","3"
sa-ccr,"5","8","6"
Sabayon,"32","117","127"
sabbir360,"4","1","13"
sabel83,"32","128","48"
Sable,"2","3","1"
SableWalnut,"2","1","1"
sachingupta006,"8","4","4"
SachinKonan,"2","19","0"
sachinkum,"125","88","69"
sacrud,"23","25","22"
sad2project,"25","7","24"
sadimusi,"10","11","25"
saebyn,"2","7","11"
saelo,"1","4","0"
saeschdivara,"31","12","26"
safarijv,"18","9","23"
SafeStack,"6","4","47"
sagarchalise,"3","3","5"
SageHack,"1","9","11"
sagemath,"1","2","0"
sagemathinc,"3","89","1"
saghul,"35","21","28"
saguas,"3","3","8"
sahg,"1","2","0"
sahib,"2","43","9"
saibot94,"5","2","1"
saikrishnarallabandi,"4","27","0"
sailfish-sdk,"3","52","3"
sailoog,"8","1","0"
sailorsenergy,"1","5","0"
sailthru,"17","54","42"
sailzeng,"5","13","0"
saimn,"10","28","0"
sainipray,"18","34","5"
saintleva,"5","13","10"
saippuakauppias,"5","4","1"
saitoha,"6","5","0"
sajao,"41","1","21"
saketkc,"2","57","7"
salad,"10","2","0"
SalahAdDin,"9","4","10"
SalesforceFoundation,"34","51","76"
salilab,"6","54","0"
salls,"1","11","0"
SalmonMode,"8","1","3"
salopensource,"32","29","53"
salsita,"9","14","3"
saltstack,"350","769","560"
salvoventura,"1","9","45"
samarjeet27,"2","2","0"
samastur,"5","9","1"
samba-team,"493","267","260"
samdmarshall,"31","48","14"
samdroid-apps,"6","39","38"
sametmax,"357","270","322"
samgiles,"1","2","0"
samirelanduk,"13","62","27"
samkreter,"4","9","0"
samluescher,"48","16","36"
sammachin,"1","10","22"
sammyshj,"2","32","54"
sampsyo,"3","15","0"
SamR1,"1","3","12"
samrushing,"3","20","0"
samstav,"4","7","2"
Samsung,"11","460","99"
samsungsds-rnd,"5","32","4"
samth,"35","61","74"
samuel,"9","34","2"
samuelclay,"84","99","58"
samuelcolvin,"49","140","92"
samuelctabor,"1","1","0"
samuelgarcia,"6","31","5"
samuelstjean,"2","7","0"
samuraisam,"12","26","2"
samuroi,"28","38","59"
samvtran,"4","11","0"
SamYaple,"1","10","0"
Sanahm,"1","1","0"
sandipbgt,"1","2","0"
SanDisk-Open-Source,"9","177","11"
SAndrii,"1","4","0"
sandroandrade,"7","15","0"
SandstoneHPC,"15","7","8"
SandTNowhere,"1","3","0"
sanger-pathogens,"12","155","96"
sanghviharshit,"1","20","5"
sangoma,"62","89","67"
sangwook236,"3","217","71"
Sanic-Extensions,"1","4","2"
sanmik,"1","7","0"
sanoma,"18","15","10"
SanPen,"19","71","9"
Sanqui,"3","6","2"
santazhang,"5","7","4"
santi-pdp,"2","3","1"
santiagobasulto,"3","62","0"
santosfamilyfoundation,"4","3","13"
santosjorge,"1","18","0"
saopicc,"2","16","0"
SAP,"14","8","90"
SaptakS,"32","26","260"
Sarcasm,"1","38","9"
sarchar,"3","17","48"
sardok,"1","44","3"
SaschaMester,"52","296","595"
saseumn,"4","4","18"
sashahart,"8","6","1"
sashgorokhov,"2","3","2"
sashs,"2","11","97"
sassoftware,"78","281","101"
SasView,"26","56","10"
sat-utils,"1","7","7"
sat2707,"1","48","4"
satanas,"2","91","25"
satansdeer,"4","15","3"
SatelliteQE,"52","235","1338"
satels,"1","1","0"
satiani,"13","2","18"
saullocastro,"9","25","0"
saulpw,"48","265","86"
saurabh1e,"34","11","102"
saurabhbajaj207,"17","30","31"
saurabhmathur96,"1","38","0"
SavandBros,"2","5","14"
savant-nz,"1","10","0"
savelov,"3","7","0"
SavinaRoja,"2","27","13"
savoirfairelinux,"83","627","48"
saxix,"67","39","20"
saymedia,"22","23","6"
sbaechler,"14","11","0"
sbaltes,"1","2","2"
sbarakat,"1","10","1"
sbates130272,"2","1","1"
sbg,"27","174","111"
sbhowmik7,"12","38","9"
sbp,"3","9","17"
sbradley7777,"1","2","0"
sbrodeur,"4","15","5"
sbuss,"1","26","18"
sbywater,"6","5","6"
scailer,"7","3","0"
scaleapi,"1","2","0"
scaleway,"2","7","9"
scalien,"2","15","0"
scality,"15","7","7"
Scalr,"7","17","5"
scalyr,"41","134","53"
Scan-o-Matic,"22","150","220"
scanlime,"3","40","20"
scanner-research,"15","111","14"
scanny,"106","68","613"
scaphilo,"8","2","57"
scarchik,"1","1","12"
ScarletRav3n,"2","3","0"
scarpent,"3","8","9"
scaryclam,"1","1","0"
ScatterHQ,"3","63","28"
sccn,"17","15","7"
scgmlz,"12","19","10"
scharch,"1","60","0"
schaul,"1","10","2"
schemaorg,"3","17","1"
schematics,"8","1","0"
scherroman,"2","52","59"
schettino72,"6","37","7"
Schibum,"16","17","22"
schinckel,"31","28","15"
scholi,"11","107","3"
schollii,"4","15","5"
scholrly,"28","35","28"
SchoolIdolTomodachi,"21","9","0"
schriftgestalt,"4","1","0"
schrockn,"4","49","33"
SchroterQuentin,"2","2","22"
schubergphilis,"28","47","1"
SchulzLab,"1","15","0"
schwa,"2","50","25"
SchweizerischeBundesbahnen,"4","17","0"
sci-wms,"18","49","46"
sciapp,"17","93","20"
scidam,"2","13","0"
scidash,"24","34","43"
scieloorg,"114","197","136"
ScienceStacks,"2","82","35"
ScientificDataFormat,"2","9","5"
SCIInstitute,"1","7","0"
scikit-beam,"1","3","0"
scikit-build,"6","14","3"
scikit-garden,"13","34","0"
scikit-hep,"32","77","56"
scikit-learn-contrib,"10","106","16"
scikit-monaco,"2","84","10"
scikit-multilearn,"5","67","0"
scikit-nano,"55","155","341"
SciLifeLab,"4","58","1"
Scille,"78","312","234"
SCIP-Interfaces,"2","161","0"
scipy,"225","740","98"
Scitator,"1","52","1"
SciTools,"89","428","150"
scitran,"10","34","23"
scivey,"17","164","91"
sciyoshi,"3","7","3"
scizzorz,"14","28","24"
scjurgen,"1","5","16"
sclorg,"3","14","5"
scls19fr,"1","37","3"
scm-spain,"1","11","0"
scoder,"8","5","28"
Scondo,"14","34","0"
scopatz,"21","87","29"
ScopeFoundry,"23","14","0"
scopely-devops,"10","17","65"
scorphus,"2","2","0"
ScorpionResponse,"4","71","15"
scot-dev,"7","69","32"
scott-maddox,"34","12","0"
scott2b,"5","6","0"
scottdarch,"1","6","9"
ScottFreeLLC,"5","12","0"
scottgigante,"2","13","0"
scottwernervt,"4","15","1"
scragg0x,"40","13","54"
scrapinghub,"149","531","188"
scrapy-plugins,"8","42","27"
screepers,"4","4","0"
ScriptSmith,"8","10","0"
SCSSoftware,"12","2","296"
scwuaptx,"2","3","0"
scyclops,"11","2","1"
Scylardor,"3","5","0"
scylladb,"7","54","44"
sdague,"1","3","8"
sde1000,"24","58","34"
sdeleeuw,"1","20","4"
sdelements,"8","38","22"
sdementen,"1","2","1"
sdg-mit,"5","13","0"
sdg32,"3","4","19"
sdgathman,"3","14","0"
sdhash,"6","21","2"
sdispater,"124","168","234"
sdn-ixp,"3","68","1"
sdolemelipone,"5","15","2"
sdrobert,"4","11","10"
sdss,"113","248","58"
sdteffen,"1","1","0"
se4u,"4","66","0"
sealemar,"2","2","4"
sealneaward,"1","6","0"
seanbell,"20","72","59"
seandroid-analytics,"1","1","22"
SeanDS,"1","8","17"
seanegoodwin,"12","26","60"
seanharr11,"2","4","0"
seanthegeek,"1","2","1"
seantis,"10","17","6"
seasonstar,"18","57","62"
seatgeek,"2","35","6"
SeattleCentral,"3","1","1"
SeavantUUz,"1","2","1"
seba-1511,"5","26","1"
sebastiandev,"11","42","91"
sebastien-j,"7","19","0"
sebest,"3","5","5"
sebneu,"1","2","0"
sebp,"9","12","104"
sebpiq,"1","28","3"
sebres,"19","79","69"
sebriois,"1","5","6"
SEC-i,"4","24","14"
secdev,"45","302","51"
secimTools,"2","41","2"
secnot,"4","139","25"
SecondLiners,"11","29","30"
SECOORA,"2","14","0"
SecPi,"20","4","7"
SectorLabs,"36","40","101"
Secured-Pi,"5","3","8"
secureosv,"5","23","3"
securestate,"46","85","169"
SecurityFTW,"15","78","0"
SecurityInnovation,"17","42","39"
sedders123,"3","1","2"
Seedstars,"3","3","0"
SeeedDocument,"7","16","11"
seek-ai,"25","44","19"
seemoo-lab,"40","23","5"
SeerLabs,"1","5","0"
seewindcn,"119","382","58"
segasai,"3","27","13"
SegFaultAX,"5","117","15"
segment-srl,"1","12","3"
Sei-Lisa,"12","1","0"
seibert-media,"3","8","26"
seisatsu,"3","5","2"
SeismicData,"3","16","0"
SeismicPi,"1","3","0"
seismology,"4","10","0"
Seklfreak,"2","10","12"
SekoiaLab,"9","28","4"
SEL-Columbia,"35","83","89"
seLain,"6","7","7"
selam,"5","3","0"
SeldonIO,"1","4","0"
selectel,"10","20","36"
seleniumbase,"8","7","13"
SeleniumHQ,"21","59","88"
selik,"7","12","1"
selwin,"5","4","6"
SEMAFORInformatik,"37","167","0"
semanticbits,"2","110","14"
semanticize,"5","23","0"
semente,"1","4","0"
semiautomaticgit,"11","4","0"
semirook,"7","36","22"
semk,"5","1","6"
senarvi,"8","40","16"
sendgrid,"6","6","134"
seninp,"2","3","0"
seniorcandy,"9","66","3"
sensbio,"13","95","1"
Senseg,"32","147","37"
sensu,"5","2","0"
senuido,"11","40","25"
seoester,"9","19","7"
seomoz,"46","130","78"
SeonghoBaek,"2","20","0"
seperman,"7","19","4"
seporaitis,"3","3","0"
seppius-xbmc-repo,"15","23","55"
seppo0010,"2","4","2"
seprich,"8","9","20"
sepro,"1","5","28"
sequana,"8","122","26"
sequitur-g2p,"10","67","0"
ser,"4","5","4"
Seraf,"6","7","0"
serazing,"3","13","0"
SerenaFeng,"2","5","8"
serge-sans-paille,"91","359","16"
sergeche,"2","10","0"
sergei-maertens,"12","23","10"
sergeii,"18","30","29"
sergeneren,"7","15","115"
sergey-dryabzhinsky,"12","14","0"
sergeyfarin,"28","73","89"
sergeyk,"3","55","5"
sergeykolychev,"13","171","14"
SergeyPirogov,"5","8","79"
SergeySatskiy,"48","19","78"
sergiocorreia,"5","22","7"
serhatbolsu,"3","4","2"
sernst,"62","161","69"
SerpentAI,"4","47","64"
serprex,"1","2","0"
sertansenturk,"8","87","238"
serverdensity,"17","154","15"
serverscope,"3","2","0"
serviceprototypinglab,"4","1","0"
Servir-Mekong,"40","31","106"
servo,"42","219","110"
SetBased,"2","4","27"
sethorizer,"1","12","0"
sethwoodworth,"2","2","0"
seung-lab,"16","138","58"
sevagas,"6","3","10"
sevamoo,"4","5","4"
severb,"9","48","5"
severin-lemaignan,"5","41","4"
sexcoin-project,"1","76","4"
SexualHealthInnovations,"16","44","173"
seznam,"15","10","2"
SF-Zhou,"16","5","44"
sfalkner,"1","27","1"
sfanous,"18","2","341"
sfepy,"106","308","98"
sfermigier,"7","1","0"
sfromm,"30","20","43"
sfstoolbox,"1","3","0"
sfu-fas,"67","356","127"
sfu-natlang,"2","99","0"
sgala,"8","11","21"
sgallagher,"1","4","7"
sgaynetdinov,"2","13","51"
sgenoud,"71","95","12"
sgillies,"18","38","32"
sgoudelis,"9","4","22"
sgricci,"2","4","0"
sgrvinod,"2","4","0"
Sh3llcod3,"8","2","0"
sh4nks,"9","12","3"
shaarli,"3","4","2"
shadow000902,"1","8","1"
ShadowKyogre,"4","45","21"
shadowmint,"77","164","45"
shadowmoose,"15","108","21"
shadowsocksr-backup,"1","3","0"
shafferm,"1","51","0"
shagi,"3","1","0"
shahryarabaki,"4","21","4"
shaief,"1","1","0"
shaileshahuja,"11","1","31"
shaise,"5","2","0"
shakamunyi,"148","727","294"
shamrin,"1","7","0"
shanbay,"18","30","4"
shanet,"4","8","5"
ShangtongZhang,"9","28","1"
shanx,"3","3","0"
shanzhenren,"1","13","10"
shanzi,"1","8","2"
shaoxiaohu,"10","5","0"
sharadmv,"3","82","27"
sharkdp,"2","2","0"
SharpBit,"2","10","1"
shashanksingh28,"1","24","17"
shaun-h,"3","14","75"
shaunduncan,"9","7","1"
shaunharker,"5","62","0"
shaunlebron,"1","1","0"
shaunsephton,"1","6","20"
shawarkhanethicalhacker,"14","11","0"
Shawn1993,"1","7","3"
shawnhermans,"5","33","3"
shawnrice,"4","3","0"
shaypal5,"5","3","5"
shazow,"8","32","10"
shead-custom-design,"5","38","1"
sheagcraig,"4","36","5"
shedskin,"5","100","16"
sheepeatingtaz,"7","5","5"
SheffieldML,"22","318","51"
shellderp,"36","146","84"
shellphish,"9","76","25"
shenaishiren,"26","73","12"
shendo,"2","15","6"
ShenggaoZhu,"13","10","0"
SHENOISZ,"1","1","0"
shervinea,"1","14","0"
shezadkhan137,"2","8","9"
shibdib,"16","10","0"
shibukawa,"2","2","0"
shichao-an,"5","58","5"
shikhir-arora,"5","77","82"
shinesolutions,"3","6","6"
shinken-monitoring,"36","17","3"
shintoio,"1","2","0"
shinux,"1","5","13"
shinymud,"17","46","5"
shirou,"1","9","0"
shirtsgroup,"10","34","78"
shishengjia,"69","63","65"
ShivamSarodia,"1","13","26"
shiyemin,"4","21","11"
Shizmob,"16","19","9"
shlinx,"1","2","1"
shlomif,"35","103","0"
shmir,"2","9","2"
shmuelamar,"5","13","0"
sho-87,"2","6","0"
shoaibkamil,"1","73","0"
Shoeboxam,"4","132","10"
shoeffner,"1","4","0"
shogun-toolbox,"5","53","1"
shon,"1","5","12"
shonenada,"6","12","19"
Shopify,"22","36","82"
shopkeep,"2","28","8"
shopkick,"34","55","4"
shosca,"19","14","5"
Shouqun,"4","102","49"
shouya,"1","13","0"
Show-Me-the-Code,"5","26","1"
showa-yojyo,"2","16","3"
shoyer,"14","42","31"
shramov,"7","3","0"
shreevatsa,"3","14","0"
shreydan,"1","2","0"
shrimpboyho,"7","50","9"
ShrimpingIt,"1","40","0"
SHSIDers,"1","50","87"
shtalinberg,"27","13","12"
SHTOOLS,"5","4","0"
Shu-Ji,"1","6","23"
shubhamchaudhary,"3","4","7"
shubhodeep9,"1","4","0"
shuge,"2","7","0"
shuhaowu,"1","17","30"
shujunqiao,"37","154","23"
shunf4,"2","23","0"
shuttl-io,"2","10","79"
shwetasshinde24,"1","15","0"
shymonk,"39","20","21"
Si-elegans,"41","62","103"
sibson,"4","5","2"
SickGear,"184","2405","195"
SickRage,"90","165","181"
siconos,"10","46","4"
sics-sse,"2","7","0"
SicVolo,"4","8","1"
siddhi,"2","23","3"
sidecars,"13","9","73"
sidnei,"10","83","8"
sidorof,"23","17","4"
SiggiGue,"8","51","14"
sightmachine,"1","5","0"
Sigil-Ebook,"7","8","4"
SigmaQuan,"1","8","0"
sigmavirus24,"1","8","1"
signalfx,"7","23","60"
Signbank,"17","42","5"
Signiant,"1","19","0"
sigopt,"3","21","7"
sigrokproject,"19","99","1"
sigurdga,"2","1","0"
sihrc,"2","3","2"
sil-student-projects,"2","5","0"
SiLab-Bonn,"10","115","26"
sileht,"3","40","0"
SilenceDut,"1","2","0"
silentsokolov,"15","21","19"
Silmathoron,"7","34","25"
silver-castle,"26","15","16"
silverapp,"54","73","59"
silverfernsys,"4","15","30"
SilverIce,"1","18","8"
silverlogic,"3","3","2"
SilverLuke,"1","8","0"
simat,"29","27","0"
simde-utc,"7","13","8"
simion,"3","11","1"
simomarsili,"5","12","17"
simon-anders,"4","6","0"
simon-weber,"18","29","28"
simon3z,"3","7","0"
simon816,"11","80","56"
SimonBiggs,"2","12","3"
simoncadman,"4","1","8"
simondlevy,"3","23","3"
simonklb,"6","5","4"
simonmichael,"15","38","0"
SimonSapin,"4","48","1"
simonsfoundation,"4","133","3"
simonvh,"4","185","17"
simonw,"9","20","5"
simonwagner,"21","19","2"
simonwittber,"1","224","1"
simpeg,"213","304","173"
Simperium,"9","4","0"
simphony,"20","110","63"
simpleai-team,"9","96","4"
simplecrypto,"32","55","64"
simpleenergy,"7","6","4"
SimplePEG,"2","21","0"
Simplistix,"19","16","26"
SimplyKnownAsG,"26","5","21"
simplyopen-it,"4","20","6"
simquest,"1","6","1"
sinall,"3","6","13"
Sinar,"36","2","11"
sindrig,"10","14","0"
singer-io,"8","31","3"
singingwolfboy,"76","15","29"
singnet,"5","1","16"
SINGROUP,"321","1","746"
singularityhub,"8","16","36"
singularityware,"2","14","3"
sinhrks,"123","41","142"
Sinkler,"5","10","0"
sinnwerkstatt,"186","75","23"
sino30535,"2","2","0"
sintefmath,"8","58","1"
SintefRaufossManufacturing,"4","3","12"
sintrb,"2","2","1"
sio2project,"225","414","290"
sipb,"3","27","6"
SIPp,"21","17","16"
sippy,"39","89","0"
sirech,"1","19","2"
sirex,"15","118","0"
sirikata,"12","52","5"
sirMackk,"15","97","39"
sirrice,"2","47","2"
SirVer,"14","63","46"
sisoftrg,"6","3","2"
SiteEffect,"3","2","0"
sivel,"3","3","1"
sivy,"1","1","0"
sixohsix,"2","18","0"
sixpearls,"13","28","11"
sixty-north,"31","140","139"
sixu05202004,"1","38","98"
Sjc1000,"8","16","7"
sjclayton,"1","4","0"
sjdv1982,"176","116","89"
sjev,"3","15","15"
sjkingo,"14","11","15"
sjl,"6","17","9"
sjpfenninger,"1","21","1"
sjsrey,"88","297","60"
sjsucohort6,"1","2","0"
sk-,"1","9","11"
sk1418,"6","7","0"
sk1p,"1","2","3"
sk2,"4","103","39"
sk89q,"10","97","129"
ska-sa,"42","183","82"
SKA-ScienceDataProcessor,"1","231","23"
skadistats,"6","34","21"
skagr,"2","18","9"
skalavala,"1","2","30"
skalouche,"8","4","0"
skariel,"16","7","2"
skarlekar,"6","15","3"
skarra,"73","60","46"
skcript,"1","2","0"
skeledrew,"5","2","0"
sketchpunk,"6","24","21"
skftn,"20","43","132"
skggm,"5","19","3"
skioo,"3","20","5"
skirsdeda,"19","4","3"
SKIRT,"44","149","983"
Sklearn-HMM,"50","204","42"
sklearn-theano,"10","37","10"
skob,"2","7","4"
skoczen,"104","14","19"
skomendera,"1","20","4"
skoolkid,"10","136","9"
